id,name,slug,tagline,shortenedUrl,commentsCount,createdAt,featuredAt,updatedAt,pricingType,topic_id,topic_name,topic_slug,redirectToProduct_id,redirectToProduct_slug,disabledWhenScheduled,votesCount,productState,thumbnailImageUuid
488875,SpotnEats - Corporate Food Delivery,spotneats-corporate-food-delivery,A Winning Formula - Food Delivery software,/r/p/488875,5,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:12-07:00,,277,Delivery,delivery,,,True,8,default,70c1c78a-f3b7-466e-85b5-8f289801fbcc.jpeg
488873,Fantasy Sports App & Website,fantasy-sports-app-website,Grow Business With Fantasy App & Website Development Company,/r/p/488873,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:15-07:00,free_options,111,Sports,sports,,,True,6,default,36382191-d96f-47d8-822c-eb7435f52494.jpeg
488870,Jurni.,jurni-2,Revolutionising Travel Planning Through Social Sharing,/r/p/488870,15,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:11-07:00,free,46,Productivity,productivity,,,True,13,default,d653c4c1-9819-4235-9fd7-c7052ac8b91e.png
488869,CPU Prices,cpu-prices-2,"Compare prices and specs in our sortable, filterable table.",/r/p/488869,10,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:12-07:00,free,844,Affiliate marketing,affiliate-marketing,,,True,9,default,2240637e-3820-43f2-b7e1-b3cd4a73ac96.jpeg
488867,FotaWP - FSE/Block WordPress Theme,fotawp-fse-block-wordpress-theme,Most Promising WordPress Block Theme for the Modern Era,/r/p/488867,15,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:17-07:00,free_options,46,Productivity,productivity,,,True,5,default,4d54ea2e-455c-4cf9-ae64-c25c478d1ddd.png
488865,script-youtube,script-youtube,Use AI to help you write your YouTube scripts,/r/p/488865,8,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,free_options,90,Writing,writing,,,True,7,default,14f1977c-bde7-4f61-b724-9081f69385e6.png
488864,MultiStox,multistox,Together we create your financial success story,/r/p/488864,5,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:16-07:00,payment_required,94,Fintech,fintech,,,True,6,default,1cb5cf49-e6c1-4a72-ac5b-926ff9be5eef.png
488863,Low Cost Mini PCs,low-cost-mini-pcs,Find the best deals for mini PCs on eBay.,/r/p/488863,8,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:17-07:00,free,125,Hardware,hardware,,,True,5,default,5e065337-fae8-4c04-a1b3-34638818c5c3.png
488854,Getmoji - Enhancing Messaging Experience,getmoji-enhancing-messaging-experience,Create unique emoji using AI. Custom emoji with ai generator,/r/p/488854,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,free,45,Emoji,emoji,,,True,7,default,09ba2ec4-6ecb-4758-ada9-7a33bda2a088.png
488849,Local Nap,local-nap,Know which countries are sleeping and which are awake.,/r/p/488849,5,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:16-07:00,free,205,Time Tracking,time-tracking,,,True,6,default,3ae12dba-8359-4928-ba52-02f9aca533a1.png
488847,3words,3words,Transform URLs to memorable three-word phrases.,/r/p/488847,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,free,46,Productivity,productivity,,,True,7,default,d2f035bf-bf07-4d57-bf23-f818ff355340.png
488845,colormass,colormass,3D Infrastructure for the Internet,/r/p/488845,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,payment_required,237,SaaS,saas,,,True,7,default,a7db5d3f-0a59-4b8c-a52d-24c49f6f2d9a.png
488844,Softaken PST to EML Converter,softaken-pst-to-eml-converter,Conversion of Outlook PST files into EML format.,/r/p/488844,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:15-07:00,free_options,18,Windows,windows,,,True,6,default,6301c214-255c-4e85-98c9-a0fc58728bdd.png
488834,ToolsforImage,toolsforimage,"Edit Smarter, Not Harder – Free Image Tools for All!",/r/p/488834,1,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,free,251,Photography,photography,,,True,7,default,595e66f9-d7e5-4c3b-b08e-5c770add3d91.vnd.microsoft.icon
488831,perchance ai story,perchance-ai-story,"perchance ai story：Multi-language, continuous writing",/r/p/488831,2,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:15-07:00,free_options,90,Writing,writing,,,True,6,default,270d76bb-6dd8-46aa-9543-3f8047cc5291.png
488829,Tapitag,tapitag,Electronic & Digital Business Cards,/r/p/488829,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,payment_required,735,Printing,printing,,,True,7,default,93bcbea2-9b2e-4aab-a3f7-6e3618d119ca.jpeg
488828,Yoga and Meditation Ecosystem,yoga-and-meditation-ecosystem,Learn about yourself,/r/p/488828,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:17-07:00,free,43,Health & Fitness,health-fitness,,,True,5,default,7ba59ff0-51b0-4066-8b16-2bb52caff37a.svg
488824,Cyber Task Manager 2077,cyber-task-manager-2077,"Organize your future, today!",/r/p/488824,2,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:10-07:00,free,34,Chrome Extensions,chrome-extensions,,,True,15,default,6b5c1057-519c-407c-8cf4-40c5439aeea9.png
488820,Focus AI,focus-ai,"Level up your life, one focused session at a time.",/r/p/488820,12,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:10-07:00,,46,Productivity,productivity,,,True,14,default,2604e893-8a4b-4bfa-99b4-f152da1d06ed.x-icon
488819,ingr.io,ingr-io,AI-Powered Food Calorie and Allergen Calculator for Everyone,/r/p/488819,21,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:09-07:00,free_options,43,Health & Fitness,health-fitness,,,True,33,default,2e5ee2e2-2d87-4178-b155-38815dab730c.png
488816,Color Token Builder,color-token-builder,Generate and Export Color Tokens Effortlessly,/r/p/488816,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,free,44,Design Tools,design-tools,,,True,7,default,bbe545ad-e057-4c55-9b0d-c2f09368165d.png
488814,Free How Old Am I? Calculator by ShutEye,free-how-old-am-i-calculator-by-shuteye,Calculate your age and get sleep-based recommendations,/r/p/488814,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:15-07:00,free,43,Health & Fitness,health-fitness,,,True,6,default,e067a253-f4a2-439c-8d64-5314084b3e32.png
488812,VokalNotes,vokalnotes,Voice Notes with Real-Time Transcription and Smart Summaries,/r/p/488812,13,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,free_options,46,Productivity,productivity,,,True,7,default,e5bcc245-a1a8-410e-a64a-dda62e119a41.jpeg
488772,ThaiLicenseMaster,thailicensemaster,Your driving instructor at your hand!,/r/p/488772,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,free_options,2,Android,android,,,True,8,default,db4bafa3-bb10-41be-ab61-d0047505c98b.png
488769,Advanced Data Science Course & AI ,advanced-data-science-course-ai,Advanced Data Science and AI ,/r/p/488769,9,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:11-07:00,free,2,Android,android,,,True,13,default,e1bd9466-4be6-4953-a846-f01b6e4a81b7.jpeg
488752,Pixo,pixo-2,Edit and export multiple images for social platforms.,/r/p/488752,6,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:12-07:00,free,44,Design Tools,design-tools,,,True,9,default,49f9a1ac-37fb-442e-984c-74593a57ba78.png
488748,QueueHub,queuehub,The Best Free Queue Management System,/r/p/488748,13,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:16-07:00,free_options,237,SaaS,saas,,,True,6,default,0de17d3e-9ff7-4115-8310-2b8c8b7becd3.png
488672,moto x3m unblocked,moto-x3m-unblocked,Play Online for Free! ,/r/p/488672,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:17-07:00,free,144,Action Games,action-games,,,True,5,default,2ddedfba-4e00-476a-bb38-c2d5bebe140d.png
488668,ROOFTOP SNIPERS,rooftop-snipers,Play Online for Free!,/r/p/488668,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:15-07:00,free,144,Action Games,action-games,,,True,6,default,231dd9a8-9b6a-4209-92d1-7ce9ee2e69f4.png
488651,Twitch Content Planner - Notion Template,twitch-content-planner-notion-template,It’s an all-in-one solution for managing your Twitch content,/r/p/488651,5,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:12-07:00,payment_required,68,Video Streaming,video-streaming,,,True,8,default,1086ae68-da39-4997-be6d-4d462f418d9a.jpeg
488626,SubmitAI Pro 2.0,submitai-pro-2-0,Boost AI app's visibility with 200+ directory submissions,/r/p/488626,30,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:09-07:00,free_options,164,Marketing,marketing,,,True,63,default,d3f0427e-f4eb-4f9e-bb52-c55f1e64d4c4.png
488623,SwitchCase.xyz | Free Case Conversion,switchcase-xyz-free-case-conversion,"Case converter for your browser, Figma, Canva and VsCode.",/r/p/488623,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:12-07:00,free,44,Design Tools,design-tools,,,True,8,default,b2aadd14-f9db-4892-bc7e-2698ee593bcc.png
488621,Dynamic Notion Calendar Icons,dynamic-notion-calendar-icons,Up to Date Notion Calendar Icons,/r/p/488621,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,free,46,Productivity,productivity,,,True,7,default,ec3ef06b-40ed-4e48-b2c9-f05741749b9f.png
488615,ShowDay - Life Journal & Private Diary,showday-life-journal-private-diary,Capture life with live photos and footprints.,/r/p/488615,12,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,free_options,90,Writing,writing,,,True,8,default,2234847d-e28a-4e44-a6e7-4890e391d4be.png
488594,FeedEase,feedease,Transform User Experience with Feedback,/r/p/488594,13,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:12-07:00,payment_required,93,User Experience,user-experience,,,True,10,default,548891d6-de0b-498c-b962-512119a621fd.png
488566,AI Matting Image,ai-matting-image,free matting your image！,/r/p/488566,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:11-07:00,free,267,Developer Tools,developer-tools,,,True,12,default,d6b4af49-6075-4717-bd0a-4ff835cb569f.vnd.microsoft.icon
488552,DevCanvas,devcanvas,Super Fast Online Editor,/r/p/488552,30,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:09-07:00,free,46,Productivity,productivity,,,True,36,default,1e698b0d-515b-46ef-a842-1cffbaeac707.png
488527,ZenShifu,zenshifu,Your 30-minute brain dump into a week's worth of content,/r/p/488527,50,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:09-07:00,payment_required,104,Social Media,social-media,,,True,97,default,97492fb4-94b3-45f4-87ee-7b7ff685434c.png
488524,BuildIn.AI,buildin-ai,"Your wikis, documents, ☁️storage, & All-in-one AI assistant",/r/p/488524,8,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:10-07:00,free_options,90,Writing,writing,,,True,19,default,8855edb1-02c1-4091-8f78-d59f5392eecc.jpeg
488446,The Ultimate Bundle,the-ultimate-bundle,Your All-in-One Creative Suite,/r/p/488446,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:16-07:00,,802,Design,design,,,True,6,default,dc975734-adcc-445b-aa58-decacc393e02.webp
488428,FREELANCE TOOL KIT,freelance-tool-kit,From Pitch to Payday in One Click,/r/p/488428,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,,131,Spreadsheets,spreadsheets,,,True,7,default,49e1d19b-6cf7-4e70-81aa-3eaf57f3dd44.png
488342,Parrot v2.0,parrot-v2-0,The #1 way to be conversationally fluent in 90 days. ,/r/p/488342,11,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:11-07:00,free,204,Education,education,,,True,13,default,fd5f8d8b-a12e-48e6-8ea5-405a6e8ee8e1.png
488232,Magic Portfolio,magic-portfolio,Creative portfolio boilerplate,/r/p/488232,10,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:11-07:00,free,41,Hiring,hiring,,,True,11,default,64ddcba5-ee94-41c2-aea7-423b46c1ac26.png
488173,LinkedinWise,linkedinwise,Quickly Write High-Impression LinkedIn Posts with AI,/r/p/488173,6,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:10-07:00,,46,Productivity,productivity,,,True,16,default,82e1a3cb-2838-480a-90c8-cd7efa78b19d.png
487975,Climate Group,climate-group,Our mission is to drive climate action. Fast.,/r/p/487975,6,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,free,84,Events,events,,,True,7,default,b3fad781-e993-4e40-8e43-c3c3733a78ab.jpeg
487921,stopscraping.me,stopscraping-me,Protect Your Website from AI Scrapers,/r/p/487921,7,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,free_options,88,API,api-1,,,True,7,default,fe656af4-d88f-473f-b039-24b8b395b9ca.svg
487864,LearnFast AI: Free AI Physics Solver,learnfast-ai-free-ai-physics-solver,Instantly solve physics problems with accurate solutions.,/r/p/487864,7,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:10-07:00,free,46,Productivity,productivity,,,True,16,default,f80463cd-6273-4af9-b7c2-2d9f37483b47.png
487845,PaaScout,paascout,Your Guide to Choosing the Ideal PaaS,/r/p/487845,7,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:10-07:00,free,89,Open Source,open-source,,,True,19,default,f41f0fcc-7ba8-4f21-9cb7-d0de64e97f90.png
487288,"Listík, a to-do list",listik-a-to-do-list,A minimalistic tool that helps you cope with daily to-dos ,/r/p/487288,4,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:11-07:00,free_options,48,Task Management,task-management,,,True,11,default,58ef2239-9911-42e9-9c76-a299e6296cd2.png
486747,Getadoodle,getadoodle,AN ONLINE SOCIAL CLUB FOR DOODLERS,/r/p/486747,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:11-07:00,free,76,Art,art,,,True,12,default,056d7b56-8f28-40fd-aacb-eeb4d99d2a2e.webp
484606,ASOMobile,asomobile,2345,/r/p/484606,4,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,free,46,Productivity,productivity,,,True,7,default,22644037-2f02-4ba8-80db-183532a15e01.png
480096,AIScraper,aiscraper,AI-Powered Web Scraping Tool,/r/p/480096,89,2024-09-13T00:01:00-07:00,,2024-09-22T09:13:21-07:00,free_options,34,Chrome Extensions,chrome-extensions,,,True,149,default,59ae8c53-fdd6-4ac1-93c9-4661092dc102.gif
480012,Qworum,qworum,"Composability platform for micro-SaaS, SaaS and enterprise",/r/p/480012,7,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:11-07:00,free_options,93,User Experience,user-experience,,,True,13,default,31d724c8-8172-45cb-be4f-7741ff8880b3.png
479277,TeamSays,teamsays,Automate & Scale Your Team’s Feedback,/r/p/479277,12,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:11-07:00,free_options,108,Analytics,analytics,,,True,12,default,a3ec4bb4-159a-4092-b291-a68e6b025fc6.png
487787,Infography - V2,infography-v2,Turn your blogs into stunning infographics with  AI.,/r/p/487787,106,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T10:21:43-07:00,free_options,44,Design Tools,design-tools,,,True,555,default,7065a608-8d66-4c94-894e-3ce7bd6dc324.png
488990,Google Illuminate,google-illuminate,Books and papers turned into podcast chats,/r/p/488990,44,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T13:17:11-07:00,free,204,Education,education,,,True,508,default,d917e0cb-30e1-4ec8-baec-4cf2e5a3d013.png
485650,Minute,minute-3,Open source time tracking app for individuals,/r/p/485650,57,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T14:31:16-07:00,free,46,Productivity,productivity,,,True,374,default,96ea2323-a24c-4f9c-8a92-cecdbd893bdb.png
489142,NumNum,numnum,Cats & dogs eating mini-game,/r/p/489142,55,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T14:11:11-07:00,free,50,News,news,,,True,223,default,b3db429b-91cb-4280-ab10-7b23ebf8cabf.png
489216,Github Profile Generator,github-profile-generator,Create stunning GitHub profiles in seconds with ease. 🚀,/r/p/489216,49,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T14:21:22-07:00,free,204,Education,education,,,True,204,default,14627611-6254-4fd1-9a02-71423cf39bbb.jpeg
489204,RLT,rlt,Reading tracker & bookshelf manager,/r/p/489204,18,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T13:51:11-07:00,free_options,46,Productivity,productivity,,,True,134,default,339ce769-a8ed-414e-9182-b461f395ba57.png
488960,Roasberry,roasberry,"Finally an accurate, intuitive and affordable pixel tracker.",/r/p/488960,19,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T14:21:24-07:00,free_options,207,Advertising,advertising,,,True,125,default,803e4a3d-5bf5-4f62-809c-d5e4522dcada.png
489274,Reflectio,reflectio,Simplifying the feedback process,/r/p/489274,46,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T11:21:23-07:00,free_options,164,Marketing,marketing,,,True,110,default,1bf5f49b-de61-4666-9d8d-220090c1eae8.png
487151,Mindz - Mind Mapping,mindz-mind-mapping,Structure ideas in lists and visualize them as a mind map. ,/r/p/487151,45,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T14:21:24-07:00,free_options,8,iOS,ios,,,True,114,default,a0d413d7-eed1-44ca-a948-3ff61f77651c.png
488899,Onsyvoit,onsyvoit,"A simple, free and elegant event planner",/r/p/488899,35,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T14:21:24-07:00,free,84,Events,events,,,True,101,default,53468f95-c448-4bf1-8916-0b9cefbaaf07.png
488717,Image Ally,image-ally,Set it and forget about it AI image alt tags and captioning,/r/p/488717,33,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T09:11:22-07:00,payment_required,231,SEO,seo,,,True,94,default,3ed5399b-dbe0-4075-a09e-5aa86b7bf396.png
489201,Auto Scroll and Read,auto-scroll-and-read,Effortlessly  auto-scroll websites at your preferred speed,/r/p/489201,30,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T09:31:25-07:00,payment_required,15,Safari Extensions,safari-extensions,,,True,96,default,6ffc2c48-bb2f-49eb-8efb-8fceb300fdb8.png
489105,MindBox(灵感盒子),mindbox-2,A writing assistant that with markdown support,/r/p/489105,18,2024-09-14T00:01:00-07:00,2024-09-14T00:01:00-07:00,2024-09-22T08:09:01-07:00,free,90,Writing,writing,,,True,78,default,e6494585-8bfd-41f7-86e6-fdea9bd182f9.png
489303,Pearl Lemon Web,pearl-lemon-web,Web Design Agency,/r/p/489303,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free,44,Design Tools,design-tools,,,True,8,default,285a2148-e888-4ab9-bc8b-a5f364f74fb4.jpeg
489302,Online Reservation Software,online-reservation-software,Online Ticket Booking Sys,/r/p/489302,2,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,payment_required,250,Travel,travel,,,True,7,default,9d77e12f-1136-43b7-b9ff-24c5b496478c.jpeg
489301,Template Business ,template-business,Make 100k with Notion Template ,/r/p/489301,6,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,payment_required,71,Sales,sales,,,True,11,default,38ac3edb-57fe-4a9f-84c7-81b481b5cf57.png
489300,No Porn,no-porn,"AI Guardian: Protect Kids, Break the Porn Habit",/r/p/489300,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,payment_required,43,Health & Fitness,health-fitness,,,True,9,default,1dd3c51b-60f2-400b-86fe-06710f8ec5cc.png
489299,COSIGN,cosign,Social Music Discovery,/r/p/489299,2,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,57,Music,music,,,True,8,default,ff7e7c9c-3282-4352-bab9-4e14a7c366de.png
489297,Couture by Ikigai,couture-by-ikigai,Connect with Premium Manufacturers for Company Merch,/r/p/489297,8,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free,44,Design Tools,design-tools,,,True,15,default,9f72cf2b-1d32-440d-a8a4-719c0120a3b2.png
489294,Scrip finder,scrip-finder,Nasdaq screener app which scans market and list stocks.,/r/p/489294,4,2024-09-14T00:01:00-07:00,,2024-09-22T13:37:43-07:00,free,94,Fintech,fintech,,,True,7,default,425bf723-418e-4d96-85a2-ed0a37f77e35.png
489292,My SMS Check,my-sms-check,Stop free trial spam and other fraud with a simple SMS check,/r/p/489292,3,2024-09-14T22:33:32-07:00,,2024-09-22T08:09:08-07:00,free_options,88,API,api-1,,,True,10,default,3262aa65-9cc1-4d86-a23f-57941405490f.png
489291,InContact,incontact,Transform your LinkedIn network into organized connections,/r/p/489291,5,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:01-07:00,free,34,Chrome Extensions,chrome-extensions,,,True,15,default,70e87fc0-3553-44d4-8652-8adaaf67a69d.png
489290,IPFoxy,ipfoxy,Enterprise-grade International Proxy Service Provider,/r/p/489290,4,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,free_options,102,Social Network,social-network,,,True,10,default,7454b1fd-1e09-43a5-a551-fb744e992d2b.jpeg
489289,Skibidi Toilet Coloring Pages,skibidi-toilet-coloring-pages,10 Skibidi Toilet Coloring Pages,/r/p/489289,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free,76,Art,art,,,True,7,default,8251efb5-95bf-4dac-8c25-8b01b94c0490.png
489287,ArabFounders - عرب فاوندرز,arabfounders,All That Matters to Arab Entrepreneurs,/r/p/489287,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free,204,Education,education,,,True,12,default,694f87e7-365d-42cd-acd9-3152b939dfb9.jpeg
489283,Brat Generator,brat-generator-5,Brat Generator - Charli XCX (Free),/r/p/489283,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,44,Design Tools,design-tools,,,True,8,default,94cfb34e-c585-42de-a4b9-d7b2b57c5244.x-icon
489280,EasyTuber,easytuber,Simplify Your YouTube Workflow Using AI,/r/p/489280,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,payment_required,46,Productivity,productivity,,,True,10,default,66ae8f49-9776-4cce-bca7-3039cb13a73f.x-icon
489277,Reading Journal Template For Notion,reading-journal-template-for-notion,The ultimate reading journal notion template,/r/p/489277,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,payment_required,96,Notes,notes,,,True,8,default,31f9b621-01b1-46ea-9ba8-8e0492be0934.png
489272,LystNet,lystnet,مطاعم، أطباء الأسنان، صالونات التجميل,/r/p/489272,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free,164,Marketing,marketing,,,True,7,default,d7f66bba-4014-46be-bb36-a7a17431397b.png
489271,IndexCoach,indexcoach,Self-hosted SEO audit & indexing suite,/r/p/489271,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,payment_required,164,Marketing,marketing,,,True,8,default,857daaf2-c09a-4b54-aa87-76dac87a6f20.png
489270,Gantt Chart AI,gantt-chart-ai,Simplify your project planning with AI-powered Gantt Charts,/r/p/489270,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,free,46,Productivity,productivity,,,True,11,default,ab129945-fe49-4664-be55-8664fe7ce145.png
489267,Contribank,contribank,"Elevating Contributions, Empowering Developers.",/r/p/489267,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:08-07:00,,89,Open Source,open-source,,,True,7,default,afbc7412-d951-4d32-95b9-a427698738db.jpeg
489266,GameGen-O,gamegen-o,Open-World AI Game Generator by Tencent,/r/p/489266,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:08-07:00,free,268,Artificial Intelligence,artificial-intelligence,,,True,6,default,2e841960-ebec-4dea-9ccb-33d1515af311.png
489265,Plate Please,plate-please,AI Food Engine,/r/p/489265,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,617,Food & Drink,food-drink,,,True,9,default,b5d4c311-0286-42da-80c7-4e27b508ad43.png
489258,MealFinder,mealfinder,"Discover, plan, and savor – your personalized meal guide.",/r/p/489258,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,free,43,Health & Fitness,health-fitness,,,True,8,default,32e0e487-343a-402c-a195-2f6a65998743.png
489257,Overlyvisual Wallpapers,overlyvisual-wallpapers,Unlock motivation with curated 4K wallpapers for your Mac,/r/p/489257,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,19,Mac,mac,,,True,11,default,16d7f871-23e0-4607-9a96-d36e8a19b8f1.png
489256,Nolym,nolym,Join The Nolym Revolution,/r/p/489256,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,2,Android,android,,,True,8,default,15e07d93-e9c8-41b4-9f58-3e75655e0f65.png
489254,Popuply,popuply,"Simple popup toasts that engage visitors, no coding needed",/r/p/489254,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,payment_required,93,User Experience,user-experience,,,True,10,default,21a16f0a-6860-44f6-9134-37626ec0905c.x-icon
489240,DataMachine,datamachine,"AI Data Preparation (Generate, Clean, Extract, Enrich)",/r/p/489240,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,payment_required,237,SaaS,saas,,,True,11,default,678296be-d53d-4e06-8967-0ff7e366ac22.png
489237,Acinecraft studios,acinecraft-studios,animation maker,/r/p/489237,4,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,free,41,Hiring,hiring,,,True,8,default,9ff2b9a6-515a-4bec-bc4c-9a265268fa58.png
489235,AutoText,autotext,The Complete AI-Powered Suite For Digital Marketing,/r/p/489235,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free_options,108,Analytics,analytics,,,True,7,default,91799904-c6d2-4756-9a25-bbbd293170db.png
489231,FLUX Text to Image Generator: FluxImg ,flux-text-to-image-generator-fluximg,Generate Stunning Images With Just Your Phone,/r/p/489231,5,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,free_options,76,Art,art,,,True,11,default,e3d2d4ac-1367-4fa3-adfa-90e54103bd55.webp
489230,ScanResume.ai,scanresume-ai,"Improve your resume, check for keywords, get more interviews",/r/p/489230,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free_options,41,Hiring,hiring,,,True,8,default,fceeaa2f-71d2-4eac-92e4-a8cb87d11eba.x-icon
489226,Dropshee,dropshee,Advanced Dropshipping Copilot,/r/p/489226,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free,237,SaaS,saas,,,True,8,default,4b2ade00-cb67-4a4f-bdb0-f02679905482.png
489221,Waivly Learn - Your gateway to tomorrow,waivly-learn-your-gateway-to-tomorrow,Learn something new about tech and business every single day,/r/p/489221,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,85,Newsletters,newsletters,,,True,9,default,9e11841a-6869-4e47-9431-1dd2c178767a.png
489220,CODSnack,codsnack,Restaurant online menu and caisse management !,/r/p/489220,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,free_options,176,Cooking,cooking,,,True,8,default,122b0ba2-48f2-46a3-af22-e768dc269430.png
